stress_threshold,reversion_threshold,vix_bull_fragile,gex_override,pos_stress,pos_reversion,pos_fragile,pos_quiet,pos_neutral,sharpe_ratio,total_return,max_drawdown,num_trades,avg_position
0.94,1.06,30,True,0.1,1.0,0.6,0.9,0.3,0.807610478735561,5.585423328504167,-0.20644189204002725,456,0.8878302845528456
0.94,1.0,35,True,0.1,1.0,0.7,1.0,0.3,0.807583035321221,5.728279251246938,-0.22453385252554636,232,0.9311483739837398
0.94,1.0,35,True,0.1,1.0,0.7,1.0,0.5,0.807583035321221,5.728279251246938,-0.22453385252554636,232,0.9311483739837398
0.94,1.0,35,True,0.1,1.0,0.7,1.0,0.7,0.807583035321221,5.728279251246938,-0.22453385252554636,232,0.9311483739837398
0.94,1.06,25,True,0.1,0.9,0.5,0.9,0.7,0.8075119362275401,4.92520094668324,-0.1888533785143197,190,0.858003048780488
0.94,1.06,25,True,0.1,0.9,0.5,0.9,0.3,0.8075119362275401,4.92520094668324,-0.1888533785143197,190,0.858003048780488
0.94,1.06,25,True,0.1,0.9,0.5,0.9,0.5,0.8075119362275401,4.92520094668324,-0.1888533785143197,190,0.858003048780488
0.94,1.0,35,True,0.0,0.9,0.7,1.0,0.3,0.8074889215539606,5.518062528532609,-0.21655410857581597,365,0.9184705284552847
0.94,1.0,35,True,0.0,0.9,0.7,1.0,0.7,0.8074889215539606,5.518062528532609,-0.21655410857581597,365,0.9184705284552847
0.94,1.0,35,True,0.0,0.9,0.7,1.0,0.5,0.8074889215539606,5.518062528532609,-0.21655410857581597,365,0.9184705284552847
0.94,1.02,30,True,0.1,0.9,0.8,1.0,0.7,0.8074838315706127,5.562347555756587,-0.20415892701908614,427,0.930640243902439
0.94,1.02,30,True,0.1,0.9,0.8,1.0,0.3,0.8074838315706127,5.562347555756587,-0.20415892701908614,427,0.930640243902439
0.94,1.02,30,True,0.1,0.9,0.8,1.0,0.5,0.8074838315706127,5.562347555756587,-0.20415892701908614,427,0.930640243902439
0.94,1.0,25,True,0.2,1.0,0.5,1.0,0.7,0.8074774282416772,5.222304150492959,-0.1983617374649902,296,0.9132113821138211
0.94,1.0,25,True,0.2,1.0,0.5,1.0,0.5,0.8074774282416772,5.222304150492959,-0.1983617374649902,296,0.9132113821138211
0.94,1.0,25,True,0.2,1.0,0.5,1.0,0.3,0.8074774282416772,5.222304150492959,-0.1983617374649902,296,0.9132113821138211
0.94,1.02,15,True,0.0,1.0,0.5,0.9,0.5,0.8074370401396309,3.5310114303405076,-0.19060101807178836,638,0.6567835365853659
0.94,1.02,15,True,0.0,1.0,0.5,0.9,0.3,0.8074370401396309,3.5310114303405076,-0.19060101807178836,638,0.6567835365853659
0.94,1.02,15,True,0.0,1.0,0.5,0.9,0.7,0.8074370401396309,3.5310114303405076,-0.19060101807178836,638,0.6567835365853659
0.94,1.0,30,True,0.0,0.8,0.8,1.0,0.3,0.807414121029103,5.267071904572667,-0.195517720477492,362,0.9104166666666667
0.94,1.0,30,True,0.0,0.8,0.8,1.0,0.7,0.807414121029103,5.267071904572667,-0.195517720477492,362,0.9104166666666667
0.94,1.0,30,True,0.0,0.8,0.8,1.0,0.5,0.807414121029103,5.267071904572667,-0.195517720477492,362,0.9104166666666667
0.94,1.06,30,True,0.2,1.0,0.8,1.0,0.7,0.8073213798853186,6.233511380076166,-0.20731071583524122,146,0.9692073170731708
0.94,1.06,30,True,0.2,1.0,0.8,1.0,0.5,0.8073213798853186,6.233511380076166,-0.20731071583524122,146,0.9692073170731708
0.94,1.06,30,True,0.2,1.0,0.8,1.0,0.3,0.8073213798853186,6.233511380076166,-0.20731071583524122,146,0.9692073170731708
0.94,1.02,35,True,0.1,1.0,0.5,0.9,0.3,0.8072969483698034,5.175376958857521,-0.21592411277910387,419,0.8561737804878051
0.94,1.02,35,True,0.1,1.0,0.5,0.9,0.7,0.8072969483698034,5.175376958857521,-0.21592411277910387,419,0.8561737804878051
0.94,1.02,35,True,0.1,1.0,0.5,0.9,0.5,0.8072969483698034,5.175376958857521,-0.21592411277910387,419,0.8561737804878051
0.94,1.02,35,True,0.0,0.9,0.6,1.0,0.7,0.8068565921510409,5.600876624310988,-0.21366755930044243,419,0.9264735772357723
0.94,1.02,35,True,0.0,0.9,0.6,1.0,0.5,0.8068565921510409,5.600876624310988,-0.21366755930044243,419,0.9264735772357723
0.94,1.02,35,True,0.0,0.9,0.6,1.0,0.3,0.8068565921510409,5.600876624310988,-0.21366755930044243,419,0.9264735772357723
0.94,1.02,35,True,0.1,0.9,0.8,1.0,0.3,0.8068086356873674,5.6327001846654845,-0.2098786552609588,419,0.9332825203252033
0.94,1.02,35,True,0.1,0.9,0.8,1.0,0.5,0.8068086356873674,5.6327001846654845,-0.2098786552609588,419,0.9332825203252033
0.94,1.02,35,True,0.1,0.9,0.8,1.0,0.7,0.8068086356873674,5.6327001846654845,-0.2098786552609588,419,0.9332825203252033
0.94,1.0,35,True,0.1,0.9,0.8,1.0,0.7,0.8067820596986554,5.539366466433998,-0.21264100831416363,365,0.926244918699187
0.94,1.0,35,True,0.1,0.9,0.8,1.0,0.3,0.8067820596986554,5.539366466433998,-0.21264100831416363,365,0.926244918699187
0.94,1.0,35,True,0.1,0.9,0.8,1.0,0.5,0.8067820596986554,5.539366466433998,-0.21264100831416363,365,0.926244918699187
0.94,1.02,30,True,0.0,0.9,0.6,1.0,0.7,0.8067618082074998,5.458061561605805,-0.2022748924159692,427,0.921189024390244
0.94,1.02,30,True,0.0,0.9,0.6,1.0,0.3,0.8067618082074998,5.458061561605805,-0.2022748924159692,427,0.921189024390244
0.94,1.02,30,True,0.0,0.9,0.6,1.0,0.5,0.8067618082074998,5.458061561605805,-0.2022748924159692,427,0.921189024390244
0.94,1.02,25,True,0.0,0.8,0.7,0.9,0.7,0.806717290575822,4.479106212485119,-0.18674501283886585,455,0.824212398373984
0.94,1.02,25,True,0.0,0.8,0.7,0.9,0.5,0.806717290575822,4.479106212485119,-0.18674501283886585,455,0.824212398373984
0.94,1.02,25,True,0.0,0.8,0.7,0.9,0.3,0.806717290575822,4.479106212485119,-0.18674501283886585,455,0.824212398373984
0.94,1.02,25,True,0.0,0.8,0.6,0.9,0.5,0.8066969535442331,4.386766406890306,-0.18382789258852258,455,0.8194613821138212
0.94,1.02,25,True,0.0,0.8,0.6,0.9,0.7,0.8066969535442331,4.386766406890306,-0.18382789258852258,455,0.8194613821138212
0.94,1.02,25,True,0.0,0.8,0.6,0.9,0.3,0.8066969535442331,4.386766406890306,-0.18382789258852258,455,0.8194613821138212
0.94,1.06,25,True,0.0,0.8,0.5,0.9,0.3,0.8066899964543954,4.515752685770947,-0.1781627513898071,480,0.8351880081300815
0.94,1.06,25,True,0.0,0.8,0.5,0.9,0.7,0.8066899964543954,4.515752685770947,-0.1781627513898071,480,0.8351880081300815
0.94,1.06,25,True,0.0,0.8,0.5,0.9,0.5,0.8066899964543954,4.515752685770947,-0.1781627513898071,480,0.8351880081300815
0.94,1.0,15,True,0.1,1.0,0.8,1.0,0.5,0.8066762251795875,4.610297251441955,-0.20672163104845917,580,0.8307672764227644
0.94,1.0,15,True,0.1,1.0,0.8,1.0,0.7,0.8066762251795875,4.610297251441955,-0.20672163104845917,580,0.8307672764227644
0.94,1.0,15,True,0.1,1.0,0.8,1.0,0.3,0.8066762251795875,4.610297251441955,-0.20672163104845917,580,0.8307672764227644
0.94,1.06,20,True,0.0,0.9,0.7,1.0,0.7,0.8065868712560942,5.170306616562635,-0.1975078741046928,546,0.9098577235772357
0.94,1.06,20,True,0.0,0.9,0.7,1.0,0.5,0.8065868712560942,5.170306616562635,-0.1975078741046928,546,0.9098577235772357
0.94,1.06,20,True,0.0,0.9,0.7,1.0,0.3,0.8065868712560942,5.170306616562635,-0.1975078741046928,546,0.9098577235772357
0.94,1.06,20,True,0.0,0.9,0.7,0.9,0.3,0.8065765228713543,4.8144183807976795,-0.19369974160341552,306,0.8440040650406506
0.94,1.06,20,True,0.0,0.9,0.7,0.9,0.5,0.8065765228713543,4.8144183807976795,-0.19369974160341552,306,0.8440040650406506
0.94,1.06,20,True,0.0,0.9,0.7,0.9,0.7,0.8065765228713543,4.8144183807976795,-0.19369974160341552,306,0.8440040650406506
0.94,1.02,30,True,0.2,1.0,0.8,0.9,0.7,0.80648525265789,5.211483289524469,-0.20940973731346665,427,0.861864837398374
0.94,1.02,30,True,0.2,1.0,0.8,0.9,0.5,0.80648525265789,5.211483289524469,-0.20940973731346665,427,0.861864837398374
0.94,1.02,30,True,0.2,1.0,0.8,0.9,0.3,0.80648525265789,5.211483289524469,-0.20940973731346665,427,0.861864837398374
0.94,1.06,20,True,0.1,1.0,0.7,1.0,0.5,0.8064564138564073,5.618994547328246,-0.20960889549262046,306,0.9326727642276422
0.94,1.06,20,True,0.1,1.0,0.7,1.0,0.3,0.8064564138564073,5.618994547328246,-0.20960889549262046,306,0.9326727642276422
0.94,1.06,20,True,0.1,1.0,0.7,1.0,0.7,0.8064564138564073,5.618994547328246,-0.20960889549262046,306,0.9326727642276422
0.94,1.0,25,True,0.2,0.9,0.6,1.0,0.3,0.8063934945218808,5.115270390331883,-0.19063420280167576,406,0.9133130081300813
0.94,1.0,25,True,0.2,0.9,0.6,1.0,0.5,0.8063934945218808,5.115270390331883,-0.19063420280167576,406,0.9133130081300813
0.94,1.0,25,True,0.2,0.9,0.6,1.0,0.7,0.8063934945218808,5.115270390331883,-0.19063420280167576,406,0.9133130081300813
0.94,1.06,25,True,0.2,1.0,0.8,0.9,0.3,0.8063907839841921,5.594451104268412,-0.20491927359214326,480,0.8900406504065043
0.94,1.06,25,True,0.2,1.0,0.8,0.9,0.7,0.8063907839841921,5.594451104268412,-0.20491927359214326,480,0.8900406504065043
0.94,1.06,25,True,0.2,1.0,0.8,0.9,0.5,0.8063907839841921,5.594451104268412,-0.20491927359214326,480,0.8900406504065043
0.94,1.02,25,True,0.2,0.9,0.7,1.0,0.3,0.8063174770420316,5.340509817056771,-0.19755513616089218,455,0.9258384146341463
0.94,1.02,25,True,0.2,0.9,0.7,1.0,0.7,0.8063174770420316,5.340509817056771,-0.19755513616089218,455,0.9258384146341463
0.94,1.02,25,True,0.2,0.9,0.7,1.0,0.5,0.8063174770420316,5.340509817056771,-0.19755513616089218,455,0.9258384146341463
0.94,1.02,30,True,0.1,0.9,0.8,0.9,0.5,0.8062961494372529,4.897354875041724,-0.199487696281105,239,0.8470274390243905
0.94,1.02,30,True,0.1,0.9,0.8,0.9,0.7,0.8062961494372529,4.897354875041724,-0.199487696281105,239,0.8470274390243905
0.94,1.02,30,True,0.1,0.9,0.8,0.9,0.3,0.8062961494372529,4.897354875041724,-0.199487696281105,239,0.8470274390243905
0.94,1.06,15,True,0.1,0.9,0.7,0.9,0.5,0.8062750092831703,4.456953202938955,-0.18557627135000218,568,0.7888973577235772
0.94,1.06,15,True,0.1,0.9,0.7,0.9,0.7,0.8062750092831703,4.456953202938955,-0.18557627135000218,568,0.7888973577235772
0.94,1.06,15,True,0.1,0.9,0.7,0.9,0.3,0.8062750092831703,4.456953202938955,-0.18557627135000218,568,0.7888973577235772
0.94,1.02,30,True,0.0,0.9,0.6,0.9,0.7,0.8062159657470809,4.803636657471224,-0.19759260323849687,239,0.8375762195121953
0.94,1.02,30,True,0.0,0.9,0.6,0.9,0.3,0.8062159657470809,4.803636657471224,-0.19759260323849687,239,0.8375762195121953
0.94,1.02,30,True,0.0,0.9,0.6,0.9,0.5,0.8062159657470809,4.803636657471224,-0.19759260323849687,239,0.8375762195121953
0.94,1.0,25,True,0.0,0.8,0.7,0.9,0.3,0.8062154606662333,4.3826449567112045,-0.1861954335680413,406,0.8162601626016261
0.94,1.0,25,True,0.0,0.8,0.7,0.9,0.5,0.8062154606662333,4.3826449567112045,-0.1861954335680413,406,0.8162601626016261
0.94,1.0,25,True,0.0,0.8,0.7,0.9,0.7,0.8062154606662333,4.3826449567112045,-0.1861954335680413,406,0.8162601626016261
0.94,1.02,35,True,0.2,1.0,0.8,0.9,0.3,0.8061987763959986,5.245116159535621,-0.21225174280622996,419,0.8631859756097563
0.94,1.02,35,True,0.2,1.0,0.8,0.9,0.7,0.8061987763959986,5.245116159535621,-0.21225174280622996,419,0.8631859756097563
0.94,1.02,35,True,0.2,1.0,0.8,0.9,0.5,0.8061987763959986,5.245116159535621,-0.21225174280622996,419,0.8631859756097563
0.94,1.02,35,True,0.0,0.9,0.6,0.9,0.7,0.8061581873761912,4.9008382590739705,-0.2061903022551144,224,0.8415396341463417
0.94,1.02,35,True,0.0,0.9,0.6,0.9,0.5,0.8061581873761912,4.9008382590739705,-0.2061903022551144,224,0.8415396341463417
0.94,1.02,35,True,0.0,0.9,0.6,0.9,0.3,0.8061581873761912,4.9008382590739705,-0.2061903022551144,224,0.8415396341463417
0.94,1.02,25,True,0.2,0.9,0.8,1.0,0.3,0.8061423698284451,5.44628883758983,-0.20043145253960096,455,0.930589430894309
0.94,1.02,25,True,0.2,0.9,0.8,1.0,0.5,0.8061423698284451,5.44628883758983,-0.20043145253960096,455,0.930589430894309
0.94,1.02,25,True,0.2,0.9,0.8,1.0,0.7,0.8061423698284451,5.44628883758983,-0.20043145253960096,455,0.930589430894309
0.94,1.02,30,True,0.1,1.0,0.5,0.9,0.5,0.8061334993644014,5.038468657977199,-0.20459709502575266,427,0.8508892276422765
0.94,1.02,30,True,0.1,1.0,0.5,0.9,0.3,0.8061334993644014,5.038468657977199,-0.20459709502575266,427,0.8508892276422765
0.94,1.02,30,True,0.1,1.0,0.5,0.9,0.7,0.8061334993644014,5.038468657977199,-0.20459709502575266,427,0.8508892276422765
0.94,1.06,30,True,0.1,0.9,0.8,0.9,0.5,0.8061294755153768,5.165014051335028,-0.19125052825319194,146,0.8697662601626017
0.94,1.06,30,True,0.1,0.9,0.8,0.9,0.7,0.8061294755153768,5.165014051335028,-0.19125052825319194,146,0.8697662601626017
0.94,1.06,30,True,0.1,0.9,0.8,0.9,0.3,0.8061294755153768,5.165014051335028,-0.19125052825319194,146,0.8697662601626017
0.94,1.06,35,True,0.2,1.0,0.8,0.9,0.5,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.8,0.9,0.7,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.7,0.9,0.5,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.7,0.9,0.3,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.7,0.9,0.7,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.8,0.9,0.3,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.5,0.9,0.3,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.6,0.9,0.5,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.5,0.9,0.5,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.6,0.9,0.3,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.5,0.9,0.7,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,35,True,0.2,1.0,0.6,0.9,0.7,0.8061212213104906,5.674697995451297,-0.2057048186928507,444,0.8931148373983742
0.94,1.06,30,True,0.0,0.9,0.5,1.0,0.5,0.8059906443141993,5.651730568553812,-0.1973548277736213,456,0.9411077235772358
0.94,1.06,30,True,0.0,0.9,0.5,1.0,0.3,0.8059906443141993,5.651730568553812,-0.1973548277736213,456,0.9411077235772358
0.94,1.06,30,True,0.0,0.9,0.5,1.0,0.7,0.8059906443141993,5.651730568553812,-0.1973548277736213,456,0.9411077235772358
0.94,1.02,30,True,0.2,1.0,0.7,1.0,0.3,0.8059724747806328,5.819660492339094,-0.21119564717948863,239,0.9439532520325202
0.94,1.02,30,True,0.2,1.0,0.7,1.0,0.5,0.8059724747806328,5.819660492339094,-0.21119564717948863,239,0.9439532520325202
0.94,1.02,30,True,0.2,1.0,0.7,1.0,0.7,0.8059724747806328,5.819660492339094,-0.21119564717948863,239,0.9439532520325202
0.94,1.06,15,True,0.1,0.9,0.6,1.0,0.5,0.8058748154132936,4.2898504488903715,-0.18385776463154002,632,0.7846544715447153
0.94,1.06,15,True,0.1,0.9,0.6,1.0,0.3,0.8058748154132936,4.2898504488903715,-0.18385776463154002,632,0.7846544715447153
0.94,1.06,15,True,0.1,0.9,0.6,1.0,0.7,0.8058748154132936,4.2898504488903715,-0.18385776463154002,632,0.7846544715447153
0.94,1.06,25,True,0.2,1.0,0.7,0.9,0.3,0.8058662174153182,5.513156211481548,-0.20413372849143596,480,0.8869664634146343
0.94,1.06,25,True,0.2,1.0,0.7,0.9,0.5,0.8058662174153182,5.513156211481548,-0.20413372849143596,480,0.8869664634146343
0.94,1.06,25,True,0.2,1.0,0.7,0.9,0.7,0.8058662174153182,5.513156211481548,-0.20413372849143596,480,0.8869664634146343
0.94,1.02,35,True,0.1,0.9,0.8,0.9,0.7,0.8058601328914999,4.92928685661147,-0.20236536942175629,224,0.8483485772357726
0.94,1.02,35,True,0.1,0.9,0.8,0.9,0.5,0.8058601328914999,4.92928685661147,-0.20236536942175629,224,0.8483485772357726
0.94,1.02,35,True,0.1,0.9,0.8,0.9,0.3,0.8058601328914999,4.92928685661147,-0.20236536942175629,224,0.8483485772357726
0.94,1.02,35,True,0.2,1.0,0.7,1.0,0.7,0.8058396608804791,5.9310396195116875,-0.21967190436734405,224,0.9479166666666666
0.94,1.02,35,True,0.2,1.0,0.7,1.0,0.3,0.8058396608804791,5.9310396195116875,-0.21967190436734405,224,0.9479166666666666
0.94,1.02,35,True,0.2,1.0,0.7,1.0,0.5,0.8058396608804791,5.9310396195116875,-0.21967190436734405,224,0.9479166666666666
0.94,1.06,15,True,0.2,1.0,0.7,1.0,0.7,0.8058368002827124,5.068473732210596,-0.20033097540462022,568,0.8481707317073169
0.94,1.06,15,True,0.2,1.0,0.7,1.0,0.5,0.8058368002827124,5.068473732210596,-0.20033097540462022,568,0.8481707317073169
0.94,1.06,15,True,0.2,1.0,0.7,1.0,0.3,0.8058368002827124,5.068473732210596,-0.20033097540462022,568,0.8481707317073169
0.94,1.06,15,True,0.1,0.8,0.8,1.0,0.3,0.8057015126754026,4.543072740586166,-0.17178077643357456,368,0.8469258130081301
0.94,1.06,15,True,0.1,0.8,0.8,1.0,0.5,0.8057015126754026,4.543072740586166,-0.17178077643357456,368,0.8469258130081301
0.94,1.06,15,True,0.1,0.8,0.8,1.0,0.7,0.8057015126754026,4.543072740586166,-0.17178077643357456,368,0.8469258130081301
0.94,1.06,20,True,0.0,1.0,0.6,1.0,0.7,0.8056701976534041,5.442290625686267,-0.21200328013584552,306,0.9176829268292683
0.94,1.06,20,True,0.0,1.0,0.6,1.0,0.5,0.8056701976534041,5.442290625686267,-0.21200328013584552,306,0.9176829268292683
0.94,1.06,20,True,0.0,1.0,0.6,1.0,0.3,0.8056701976534041,5.442290625686267,-0.21200328013584552,306,0.9176829268292683
0.94,1.02,15,True,0.0,0.8,0.6,1.0,0.5,0.8055518320494542,3.5210104162660025,-0.1701825561748973,638,0.7250508130081299
0.94,1.02,15,True,0.0,0.8,0.6,1.0,0.3,0.8055518320494542,3.5210104162660025,-0.1701825561748973,638,0.7250508130081299
0.94,1.02,15,True,0.0,0.8,0.6,1.0,0.7,0.8055518320494542,3.5210104162660025,-0.1701825561748973,638,0.7250508130081299
0.94,1.0,25,True,0.1,0.9,0.7,0.9,0.7,0.8054877229005635,4.559563736837829,-0.19438369537968386,296,0.8289380081300814
0.94,1.0,25,True,0.1,0.9,0.7,0.9,0.3,0.8054877229005635,4.559563736837829,-0.19438369537968386,296,0.8289380081300814
0.94,1.0,25,True,0.1,0.9,0.7,0.9,0.5,0.8054877229005635,4.559563736837829,-0.19438369537968386,296,0.8289380081300814
0.94,1.0,25,True,0.0,0.8,0.6,0.9,0.3,0.8054748081264105,4.274299137363198,-0.1815863531263903,406,0.8110264227642279
0.94,1.0,25,True,0.0,0.8,0.6,0.9,0.5,0.8054748081264105,4.274299137363198,-0.1815863531263903,406,0.8110264227642279
0.94,1.0,25,True,0.0,0.8,0.6,0.9,0.7,0.8054748081264105,4.274299137363198,-0.1815863531263903,406,0.8110264227642279
0.94,1.02,15,True,0.0,0.8,0.8,0.9,0.3,0.8054015738445408,4.198168052326283,-0.18508413552573239,465,0.7852642276422767
0.94,1.02,15,True,0.0,0.8,0.8,0.9,0.5,0.8054015738445408,4.198168052326283,-0.18508413552573239,465,0.7852642276422767
0.94,1.02,15,True,0.0,0.8,0.8,0.9,0.7,0.8054015738445408,4.198168052326283,-0.18508413552573239,465,0.7852642276422767
0.94,1.02,15,True,0.0,0.8,0.7,0.9,0.5,0.8053958740215456,3.764398641152142,-0.17757187977657782,638,0.7368140243902439
0.94,1.02,15,True,0.0,0.8,0.7,0.9,0.3,0.8053958740215456,3.764398641152142,-0.17757187977657782,638,0.7368140243902439
0.94,1.02,15,True,0.0,0.8,0.7,0.9,0.7,0.8053958740215456,3.764398641152142,-0.17757187977657782,638,0.7368140243902439
0.94,1.06,15,True,0.0,0.9,0.5,1.0,0.7,0.8053917705494225,4.0177634417868715,-0.18587023562278215,632,0.7402693089430895
0.94,1.06,15,True,0.0,0.9,0.5,1.0,0.5,0.8053917705494225,4.0177634417868715,-0.18587023562278215,632,0.7402693089430895
0.94,1.06,15,True,0.0,0.9,0.5,1.0,0.3,0.8053917705494225,4.0177634417868715,-0.18587023562278215,632,0.7402693089430895
0.94,1.0,30,True,0.0,0.9,0.6,1.0,0.3,0.8053182121540552,5.3207343200181905,-0.19855164671949926,376,0.9119410569105691
0.94,1.0,30,True,0.0,0.9,0.6,1.0,0.5,0.8053182121540552,5.3207343200181905,-0.19855164671949926,376,0.9119410569105691
0.94,1.0,30,True,0.0,0.9,0.6,1.0,0.7,0.8053182121540552,5.3207343200181905,-0.19855164671949926,376,0.9119410569105691
0.94,1.0,25,True,0.0,0.8,0.8,0.9,0.7,0.8053136615741321,4.490483669489879,-0.19079576972645734,380,0.8214939024390246
0.94,1.0,25,True,0.0,0.8,0.8,0.9,0.5,0.8053136615741321,4.490483669489879,-0.19079576972645734,380,0.8214939024390246
0.94,1.0,25,True,0.0,0.8,0.8,0.9,0.3,0.8053136615741321,4.490483669489879,-0.19079576972645734,380,0.8214939024390246
0.94,1.02,25,True,0.0,0.8,0.8,0.9,0.5,0.8052823092296312,4.570514396570652,-0.1896600774682871,435,0.8289634146341466
0.94,1.02,25,True,0.0,0.8,0.8,0.9,0.3,0.8052823092296312,4.570514396570652,-0.1896600774682871,435,0.8289634146341466
0.94,1.02,25,True,0.0,0.8,0.8,0.9,0.7,0.8052823092296312,4.570514396570652,-0.1896600774682871,435,0.8289634146341466
0.94,1.0,35,True,0.0,0.8,0.8,1.0,0.5,0.8052802212039257,5.331267990940966,-0.2046383133256185,362,0.9135670731707317
0.94,1.0,35,True,0.0,0.8,0.8,1.0,0.3,0.8052802212039257,5.331267990940966,-0.2046383133256185,362,0.9135670731707317
0.94,1.0,35,True,0.0,0.8,0.8,1.0,0.7,0.8052802212039257,5.331267990940966,-0.2046383133256185,362,0.9135670731707317
0.94,1.02,25,True,0.2,0.9,0.6,1.0,0.3,0.8052730400675879,5.233652709131936,-0.19467679148542905,455,0.9210873983739837
0.94,1.02,25,True,0.2,0.9,0.6,1.0,0.5,0.8052730400675879,5.233652709131936,-0.19467679148542905,455,0.9210873983739837
0.94,1.02,25,True,0.2,0.9,0.6,1.0,0.7,0.8052730400675879,5.233652709131936,-0.19467679148542905,455,0.9210873983739837
0.94,1.0,30,True,0.0,0.9,0.8,0.9,0.7,0.8052533567652702,4.733218184808439,-0.20291894850798675,254,0.8300558943089433
0.94,1.0,30,True,0.0,0.9,0.8,0.9,0.5,0.8052533567652702,4.733218184808439,-0.20291894850798675,254,0.8300558943089433
0.94,1.0,30,True,0.0,0.9,0.8,0.9,0.3,0.8052533567652702,4.733218184808439,-0.20291894850798675,254,0.8300558943089433
0.94,1.0,30,True,0.0,1.0,0.7,0.9,0.3,0.8051363681987721,4.867463202467376,-0.21049567186944212,376,0.8333841463414636
0.94,1.0,30,True,0.0,1.0,0.7,0.9,0.7,0.8051363681987721,4.867463202467376,-0.21049567186944212,376,0.8333841463414636
0.94,1.0,30,True,0.0,1.0,0.7,0.9,0.5,0.8051363681987721,4.867463202467376,-0.21049567186944212,376,0.8333841463414636
0.94,1.0,30,True,0.1,1.0,0.6,1.0,0.7,0.8051329685628058,5.524586929299775,-0.2067147537293348,254,0.9246189024390244
0.94,1.0,30,True,0.1,1.0,0.6,1.0,0.5,0.8051329685628058,5.524586929299775,-0.2067147537293348,254,0.9246189024390244
0.94,1.0,30,True,0.1,1.0,0.6,1.0,0.3,0.8051329685628058,5.524586929299775,-0.2067147537293348,254,0.9246189024390244
0.94,1.02,25,True,0.0,0.8,0.5,0.9,0.3,0.8051004316709207,4.293594742800277,-0.18090872437067482,455,0.8147103658536587
0.94,1.02,25,True,0.0,0.8,0.5,0.9,0.5,0.8051004316709207,4.293594742800277,-0.18090872437067482,455,0.8147103658536587
0.94,1.02,25,True,0.0,0.8,0.5,0.9,0.7,0.8051004316709207,4.293594742800277,-0.18090872437067482,455,0.8147103658536587
0.94,1.0,30,True,0.0,1.0,0.5,1.0,0.3,0.8050853114130866,5.466414446033917,-0.20620358846483816,254,0.9152693089430894
0.94,1.0,30,True,0.0,1.0,0.5,1.0,0.7,0.8050853114130866,5.466414446033917,-0.20620358846483816,254,0.9152693089430894
0.94,1.0,30,True,0.0,1.0,0.5,1.0,0.5,0.8050853114130866,5.466414446033917,-0.20620358846483816,254,0.9152693089430894
0.94,1.0,15,True,0.0,1.0,0.8,0.9,0.3,0.8050441465873936,4.435513754957612,-0.21052555936242529,592,0.7864583333333336
0.94,1.0,15,True,0.0,1.0,0.8,0.9,0.5,0.8050441465873936,4.435513754957612,-0.21052555936242529,592,0.7864583333333336
0.94,1.0,15,True,0.0,1.0,0.8,0.9,0.7,0.8050441465873936,4.435513754957612,-0.21052555936242529,592,0.7864583333333336
0.94,1.0,25,True,0.1,0.9,0.8,0.9,0.3,0.8049591773367817,4.670946932611137,-0.1989377443108707,296,0.83417174796748
0.94,1.0,25,True,0.1,0.9,0.8,0.9,0.7,0.8049591773367817,4.670946932611137,-0.1989377443108707,296,0.83417174796748
0.94,1.0,25,True,0.1,0.9,0.8,0.9,0.5,0.8049591773367817,4.670946932611137,-0.1989377443108707,296,0.83417174796748
0.94,1.06,20,True,0.1,0.9,0.8,1.0,0.5,0.8048796528804759,5.335141628472845,-0.19588552079004415,546,0.9248475609756097
0.94,1.06,20,True,0.1,0.9,0.8,1.0,0.3,0.8048796528804759,5.335141628472845,-0.19588552079004415,546,0.9248475609756097
0.94,1.06,20,True,0.1,0.9,0.8,1.0,0.7,0.8048796528804759,5.335141628472845,-0.19588552079004415,546,0.9248475609756097
0.94,1.06,30,True,0.1,0.9,0.7,1.0,0.3,0.8048109279032978,5.680740421814729,-0.19544714000702032,456,0.9458587398373984
0.94,1.06,30,True,0.1,0.9,0.7,1.0,0.7,0.8048109279032978,5.680740421814729,-0.19544714000702032,456,0.9458587398373984
